country,state,name,lat,lng,timezone,altitude
AR,,Río Segundo,-31.6501,-63.91165,America/Argentina/Cordoba,343
AR,,Río Grande,-53.78773,-67.70975,America/Argentina/Ushuaia,9
AR,,Río Gallegos,-51.62261,-69.21813,America/Argentina/Rio_Gallegos,15
AR,,Río Cuarto,-33.13044,-64.35272,America/Argentina/Cordoba,429
AR,,Río Ceballos,-31.1697,-64.3175,America/Argentina/Cordoba,709
AR,,Rawson,-43.30016,-65.10228,America/Argentina/Catamarca,13
AR,,Rafaela,-31.25033,-61.4867,America/Argentina/Cordoba,103
AR,,Quitilipi,-26.8708,-60.21537,America/Argentina/Cordoba,82
AR,,Punta Alta,-38.8805,-62.07503,America/Argentina/Buenos_Aires,3
AR,,Puerto Madryn,-42.76848,-65.03827,America/Argentina/Catamarca,11
AR,,Presidencia Roque Sáenz Peña,-26.79095,-60.44132,America/Argentina/Cordoba,90
AR,,Pocito,-31.68333,-68.58333,America/Argentina/San_Juan,608
AR,,Plottier,-38.96667,-68.23333,America/Argentina/Salta,279
AR,,Pergamino,-33.89101,-60.57462,America/Argentina/Buenos_Aires,62
AR,,Pérez,-32.99835,-60.76791,America/Argentina/Cordoba,37
AR,,Paraná,-31.73271,-60.52897,America/Argentina/Cordoba,78
AR,,Palpalá,-24.25798,-65.21358,America/Argentina/Jujuy,1058
AR,,Olavarría,-36.89384,-60.32319,America/Argentina/Buenos_Aires,163
AR,,Nueve de Julio,-35.44394,-60.88463,America/Argentina/Buenos_Aires,79
AR,,Neuquén,-38.95161,-68.0591,America/Argentina/Salta,281
AR,,Morteros,-30.71066,-62.00714,America/Argentina/Cordoba,90
AR,,Monteros,-27.16825,-65.49892,America/Argentina/Tucuman,325
AR,,Mendoza,-32.89084,-68.82717,America/Argentina/Mendoza,746
AR,,Marcos Juárez,-32.6978,-62.10672,America/Argentina/Cordoba,117
AR,,Machagai,-26.92617,-60.04852,America/Argentina/Cordoba,73
AR,,Lincoln,-34.86819,-61.52929,America/Argentina/Buenos_Aires,77
AR,,Libertador General San Martín,-23.81305,-64.79353,America/Argentina/Jujuy,464
AR,,Las Breñas,-27.08819,-61.08217,America/Argentina/Cordoba,104
AR,,La Rioja,-29.41105,-66.85067,America/Argentina/La_Rioja,502
AR,,La Falda,-31.09321,-64.48448,America/Argentina/Cordoba,932
AR,,La Calera,-31.34582,-64.33849,America/Argentina/Cordoba,476
AR,,Laboulaye,-34.12688,-63.39083,America/Argentina/Cordoba,143
AR,,Junín,-34.59391,-60.94644,America/Argentina/Buenos_Aires,73
AR,,Joaquín V. González,-25.11364,-64.12628,America/Argentina/Salta,380
AR,,Jesús María,-30.98153,-64.09424,America/Argentina/Cordoba,533
AR,,Granadero Baigorria,-32.85683,-60.71754,America/Argentina/Cordoba,32
AR,,Gobernador Gálvez,-33.03016,-60.64045,America/Argentina/Cordoba,28
AR,,General Villegas,-35.03264,-63.01484,America/Argentina/Buenos_Aires,111
AR,,General Roca,-39.03333,-67.58333,America/Argentina/Salta,237
AR,,General Pinedo,-27.32534,-61.28101,America/Argentina/Cordoba,77
AR,,General Pico,-35.6593,-63.75787,America/Argentina/Salta,112
AR,,General Mosconi,-22.59617,-63.811,America/Argentina/Salta,453
AR,,Gálvez,-32.02927,-61.22103,America/Argentina/Cordoba,57
AR,,Firmat,-33.45937,-61.4832,America/Argentina/Cordoba,109
AR,,Famaillá,-27.05452,-65.40189,America/Argentina/Tucuman,339
AR,,Esquel,-42.91147,-71.31947,America/Argentina/Catamarca,577
AR,,Esperanza,-31.4488,-60.93173,America/Argentina/Cordoba,40
AR,,Embarcación,-23.21003,-64.09965,America/Argentina/Salta,292
AR,,Embalse,-32.20681,-64.40064,America/Argentina/Cordoba,518
AR,,El Bolsón,-41.96051,-71.53336,America/Argentina/Salta,320
AR,,Diamante,-32.0671,-60.64267,America/Argentina/Cordoba,17
AR,,Deán Funes,-30.42498,-64.35274,America/Argentina/Cordoba,662
AR,,Cutral-Có,-38.93424,-69.23052,America/Argentina/Salta,613
AR,,Cruz del Eje,-30.72644,-64.80387,America/Argentina/Cordoba,465
AR,,Crespo,-32.03077,-60.30619,America/Argentina/Cordoba,87
AR,,Cosquín,-31.24525,-64.46574,America/Argentina/Cordoba,707
AR,,Coronel Suárez,-37.45859,-61.93294,America/Argentina/Buenos_Aires,228
AR,,Coronda,-31.97263,-60.91983,America/Argentina/Cordoba,19
AR,,Córdoba,-31.4135,-64.18105,America/Argentina/Cordoba,395
AR,,Comodoro Rivadavia,-45.86256,-67.494,America/Argentina/Catamarca,65
AR,,Cipolletti,-38.93392,-67.99032,America/Argentina/Salta,267
AR,,Cinco Saltos,-38.82225,-68.06293,America/Argentina/Salta,288
AR,,Chivilcoy,-34.8969,-60.01909,America/Argentina/Buenos_Aires,40
AR,,Chimbas,-31.49313,-68.53263,America/Argentina/San_Juan,638
AR,,Chilecito,-29.16195,-67.4974,America/Argentina/La_Rioja,1125
AR,,Charata,-27.21787,-61.18738,America/Argentina/Cordoba,87
AR,,Chacabuco,-34.64203,-60.47124,America/Argentina/Buenos_Aires,66
AR,,Centenario,-38.82955,-68.1318,America/Argentina/Salta,292
AR,,Caucete,-31.6515,-68.28216,America/Argentina/San_Juan,592
AR,,Catriel,-37.87552,-67.79451,America/Argentina/Salta,318
AR,,Juan José Castelli,-25.9466,-60.62008,America/Argentina/Cordoba,113
AR,,Casilda,-33.04417,-61.16806,America/Argentina/Cordoba,79
AR,,Carcarañá,-32.85679,-61.15331,America/Argentina/Cordoba,59
AR,,Capitán Bermúdez,-32.82262,-60.71852,America/Argentina/Cordoba,35
AR,,Cañada de Gómez,-32.81636,-61.39493,America/Argentina/Cordoba,93
AR,,Caleta Olivia,-46.44785,-67.52274,America/Argentina/Rio_Gallegos,19
AR,,Bell Ville,-32.63021,-62.68883,America/Argentina/Cordoba,124
AR,,Bella Vista,-27.03424,-65.30196,America/Argentina/Tucuman,366
AR,,Bahía Blanca,-38.7176,-62.26545,America/Argentina/Buenos_Aires,20
AR,,Arroyo Seco,-33.15489,-60.50863,America/Argentina/Cordoba,29
AR,,Arroyito,-31.41917,-63.05084,America/Argentina/Cordoba,147
AR,,Arrecifes,-34.06306,-60.10261,America/Argentina/Buenos_Aires,28
AR,,Añatuya,-28.4602,-62.83354,America/Argentina/Cordoba,101
AR,,Alta Gracia,-31.64978,-64.42972,America/Argentina/Cordoba,544
AR,,Allen,-38.97736,-67.82714,America/Argentina/Salta,258
AR,,Alderetes,-26.81787,-65.14202,America/Argentina/Tucuman,430
AR,,Albardón,-31.43722,-68.52556,America/Argentina/San_Juan,641
AR,,Aguilares,-27.4315,-65.61465,America/Argentina/Tucuman,341
AR,,Balvanera,-34.61032,-58.39766,America/Argentina/Buenos_Aires,35
AR,,Villa Santa Rita,-34.61082,-58.481,America/Argentina/Buenos_Aires,25
AR,,Villa Mercedes,-33.67571,-65.45783,America/Argentina/San_Luis,516
AR,,San Miguel,-34.54335,-58.71229,America/Argentina/Buenos_Aires,37
AR,,San Carlos de Bariloche,-41.14557,-71.30822,America/Argentina/Salta,839
AR,,Adrogué,-34.80041,-58.38384,America/Argentina/Buenos_Aires,28
AR,,Ingeniero Pablo Nogués,-34.47775,-58.70652,America/Argentina/Buenos_Aires,25
AR,,Villa Sarmiento,-34.63364,-58.57047,America/Argentina/Buenos_Aires,27
AR,,José C. Paz,-34.51541,-58.76813,America/Argentina/Buenos_Aires,32
AS,,Pago Pago,-14.27806,-170.7025,Pacific/Pago_Pago,144
AT,,Döbling,48.25,16.33333,Europe/Vienna,247
AT,,Wilten,47.25829,11.38808,Europe/Vienna,586
AT,,Wiener Neustadt,47.80485,16.23196,Europe/Vienna,270
AT,,Vienna,48.20849,16.37208,Europe/Vienna,193
AT,,Wetzelsdorf,47.05293,15.39923,Europe/Vienna,362
AT,,Wels,48.16667,14.03333,Europe/Vienna,317
AT,,Villach,46.61028,13.85583,Europe/Vienna,494
AT,,Telfs,47.30707,11.06817,Europe/Vienna,637
AT,,Straßgang,47.03333,15.4,Europe/Vienna,351
AT,,Stockerau,48.38333,16.21667,Europe/Vienna,171
AT,,Steyr,48.04274,14.42127,Europe/Vienna,285
AT,,Simmering,48.18333,16.43333,Europe/Vienna,163
AT,,Sankt Pölten,48.2,15.63333,Europe/Vienna,275
AT,,Sankt Peter,47.05,15.46667,Europe/Vienna,353
AT,,Sankt Peter,46.62978,14.34016,Europe/Vienna,438
AT,,Sankt Martin,46.61667,14.28333,Europe/Vienna,443
AT,,Salzburg,47.79941,13.04399,Europe/Vienna,435
AT,,Saalfelden am Steinernen Meer,47.42681,12.848,Europe/Vienna,742
AT,,Pradl,47.26539,11.4152,Europe/Vienna,579
AT,,Perchtoldsdorf,48.11935,16.26607,Europe/Vienna,257
AT,,Ottakring,48.21667,16.3,Europe/Vienna,247
AT,,Mödling,48.08605,16.28921,Europe/Vienna,222
AT,,Meidling,48.16667,16.33333,Europe/Vienna,212
AT,,Lustenau,47.42642,9.65851,Europe/Vienna,405
AT,,Linz,48.30639,14.28611,Europe/Vienna,268
AT,,Klosterneuburg,48.30521,16.32522,Europe/Vienna,192
AT,,Klagenfurt am Wörthersee,46.62472,14.30528,Europe/Vienna,450
AT,,Innsbruck,47.26266,11.39454,Europe/Vienna,587
AT,,Innere Stadt,48.20906,16.37135,Europe/Vienna,190
AT,,Penzing,48.2,16.26667,Europe/Vienna,215
AT,,Hötting,47.26815,11.36868,Europe/Vienna,666
AT,,Hohenems,47.36121,9.68694,Europe/Vienna,522
AT,,Hietzing,48.18623,16.2965,Europe/Vienna,201
AT,,Hernals,48.23333,16.26667,Europe/Vienna,339
AT,,Graz,47.06667,15.45,Europe/Vienna,363
AT,,Fünfhaus,48.19596,16.3183,Europe/Vienna,229
AT,,Floridsdorf,48.25,16.4,Europe/Vienna,159
AT,,Feldkirch,47.23306,9.6,Europe/Vienna,475
AT,,Essling,48.21289,16.52442,Europe/Vienna,154
AT,,Eggenberg,47.07,15.39871,Europe/Vienna,369
AT,,Dornbirn,47.41427,9.74195,Europe/Vienna,437
AT,,Bregenz,47.50311,9.7471,Europe/Vienna,405
AT,,Baden,48.00543,16.23264,Europe/Vienna,230
AT,,Aspern,48.21806,16.48306,Europe/Vienna,159
AT,,Amstetten,48.1229,14.87206,Europe/Vienna,277
AT,,Favoriten,48.16116,16.38233,Europe/Vienna,236
AT,,Donaustadt,48.2333,16.46002,Europe/Vienna,155
AT,,Jakomini,47.05441,15.44984,Europe/Vienna,349
AT,,Lend,47.08256,15.41589,Europe/Vienna,363
AT,,Geidorf,47.08393,15.444,Europe/Vienna,374
AT,,Sankt Leonhard,47.06924,15.45784,Europe/Vienna,366
AT,,Andritz,47.11387,15.42348,Europe/Vienna,375
AT,,Gries,47.06236,15.42421,Europe/Vienna,353
AT,,Währing,48.22611,16.34484,Europe/Vienna,192
AT,,Landstraße,48.2019,16.38792,Europe/Vienna,178
AT,,Margareten,48.1855,16.35373,Europe/Vienna,190
AT,,Mariahilf,48.19571,16.35215,Europe/Vienna,184
AT,,Neubau,48.20172,16.34715,Europe/Vienna,215
AT,,Josefstadt,48.21243,16.34549,Europe/Vienna,207
AT,,Alsergrund,48.22321,16.35506,Europe/Vienna,188
AT,,Brigittenau,48.24275,16.37551,Europe/Vienna,163
AU,,Scarborough,-31.89578,115.76431,Australia/Perth,9
AU,,Rockingham,-32.27682,115.72978,Australia/Perth,8
AU,,Perth,-31.95224,115.8614,Australia/Perth,34
AU,,Mount Isa,-20.72523,139.49727,Australia/Brisbane,363
AU,,Morphett Vale,-35.13333,138.51667,Australia/Adelaide,92
AU,,Mandurah,-32.5269,115.7217,Australia/Perth,4
AU,,Kwinana,-32.23013,115.78128,Australia/Perth,7
AU,,Gosnells,-32.081,116.0054,Australia/Perth,23
AU,,Geraldton,-28.77897,114.61459,Australia/Perth,15
AU,,Gawler,-34.60251,138.74902,Australia/Adelaide,57
AU,,Darwin,-12.46113,130.84185,Australia/Darwin,31
AU,,Byford,-32.22099,116.009,Australia/Perth,64
AU,,Busselton,-33.65249,115.3455,Australia/Perth,7
AU,,Bunbury,-33.32711,115.64137,Australia/Perth,5
AU,,Australind,-33.2792,115.71504,Australia/Perth,8
AU,,Alice Springs,-23.69748,133.88362,Australia/Darwin,583
AU,,Albany,-35.02692,117.88369,Australia/Perth,14
AU,,Adelaide,-34.92866,138.59863,Australia/Adelaide,59
AU,,Yarraville,-37.81667,144.9,Australia/Melbourne,15
AU,,Wollert,-37.58333,145.03333,Australia/Melbourne,199
AU,,Wodonga,-36.12179,146.88809,Australia/Melbourne,167
AU,,Wheelers Hill,-37.9,145.18333,Australia/Melbourne,120
AU,,Westmead,-33.80383,150.98768,Australia/Sydney,36
AU,,Werribee,-37.9,144.66667,Australia/Melbourne,27
AU,,Warwick,-28.21901,152.03438,Australia/Brisbane,462
AU,,Warrnambool,-38.38176,142.48799,Australia/Melbourne,24
AU,,Warragul,-38.15912,145.93118,Australia/Melbourne,135
AU,,Wantirna South,-37.88333,145.21667,Australia/Melbourne,71
AU,,Wangaratta,-36.35846,146.32056,Australia/Melbourne,151
AU,,Wahroonga,-33.71816,151.11561,Australia/Sydney,206
AU,,Upper Coomera,-27.87683,153.28572,Australia/Brisbane,59
AU,,Tuggeranong Administrative District,-35.41647,149.06954,Australia/Sydney,579
AU,,Truganina,-37.81667,144.75,Australia/Melbourne,41
AU,,Traralgon,-38.19528,146.5415,Australia/Melbourne,46
AU,,Townsville,-19.26639,146.80569,Australia/Brisbane,15
AU,,Toowoomba,-27.56056,151.95386,Australia/Brisbane,599
AU,,Thornbury,-37.75819,145.00583,Australia/Melbourne,68
AU,,Thomastown,-37.68333,145.01667,Australia/Melbourne,113
AU,,Templestowe,-37.75405,145.14864,Australia/Melbourne,74
AU,,Tarneit,-37.83634,144.65952,Australia/Melbourne,50
AU,,Taree,-31.91099,152.45387,Australia/Sydney,30
AU,,Tamworth,-31.09048,150.92905,Australia/Sydney,384
AU,,Sydney,-33.86785,151.20732,Australia/Sydney,58
AU,,Surry Hills,-33.88374,151.21282,Australia/Sydney,41
AU,,Surfers Paradise,-28.00274,153.42999,Australia/Brisbane,13
AU,,Sunbury,-37.57742,144.72607,Australia/Melbourne,220
AU,,Strathfield,-33.88096,151.07986,Australia/Sydney,39
AU,,Springvale,-37.94853,145.15274,Australia/Melbourne,55
AU,,South Yarra,-37.83834,144.99149,Australia/Melbourne,18
AU,,Southport,-27.96724,153.39796,Australia/Brisbane,7
AU,,Shepparton,-36.38047,145.39867,Australia/Melbourne,115
AU,,Seven Hills,-33.78333,150.93333,Australia/Sydney,47
AU,,Seaford,-38.1,145.13333,Australia/Melbourne,7
AU,,Saint Kilda,-37.8676,144.98099,Australia/Melbourne,11
AU,,Saint Ives,-33.72976,151.15977,Australia/Sydney,168
AU,,Saint Albans,-37.73333,144.8,Australia/Melbourne,81
AU,,Ryde,-33.8188,151.1062,Australia/Sydney,39
AU,,Rowville,-37.93333,145.23333,Australia/Melbourne,73
AU,,Rockhampton,-23.38032,150.50595,Australia/Brisbane,13
AU,,Rockdale,-33.95,151.13333,Australia/Sydney,42
AU,,Ringwood,-37.81667,145.23333,Australia/Melbourne,137
AU,,Richmond,-37.81819,145.00176,Australia/Melbourne,20
AU,,Reservoir,-37.71667,145,Australia/Melbourne,89
AU,,Quakers Hill,-33.73333,150.88333,Australia/Sydney,39
AU,,Preston,-37.75,145.01667,Australia/Melbourne,61
AU,,Port Melbourne,-37.83961,144.94228,Australia/Melbourne,7
AU,,Port Macquarie,-31.43084,152.90894,Australia/Sydney,10
AU,,Point Cook,-37.91482,144.75088,Australia/Melbourne,10
AU,,Pascoe Vale,-37.73333,144.93333,Australia/Melbourne,74
AU,,Palm Beach,-28.11694,153.46584,Australia/Brisbane,0
AU,,Pakenham,-38.07018,145.47411,Australia/Melbourne,44
AU,,Orange,-33.28397,149.10018,Australia/Sydney,868
AU,,Officer,-38.05916,145.40947,Australia/Melbourne,45
AU,,North Melbourne,-37.79798,144.94512,Australia/Melbourne,18
AU,,Northcote,-37.76667,145,Australia/Melbourne,52
AU,,Noble Park,-37.96667,145.16667,Australia/Melbourne,46
AU,,Newcastle,-32.92953,151.7801,Australia/Sydney,48
AU,,Nerang,-27.98941,153.33633,Australia/Brisbane,13
AU,,Narre Warren,-38.03333,145.3,Australia/Melbourne,19
AU,,Narangba,-27.20338,152.95923,Australia/Brisbane,48
AU,,Mulgrave,-37.92845,145.17708,Australia/Melbourne,81
AU,,Mount Waverley,-37.87709,145.12939,Australia/Melbourne,121
AU,,Mount Martha,-38.26667,145.01667,Australia/Melbourne,11
AU,,Mount Gambier,-37.8318,140.77919,Australia/Adelaide,41
AU,,Mount Eliza,-38.18333,145.08333,Australia/Melbourne,55
AU,,Mount Druitt,-33.76667,150.81667,Australia/Sydney,47
AU,,Mosman,-33.83902,151.23956,Australia/Sydney,24
AU,,Mornington,-38.21792,145.03876,Australia/Melbourne,25
AU,,Morayfield,-27.10876,152.94907,Australia/Brisbane,8
AU,,South Morang,-37.65,145.1,Australia/Melbourne,145
AU,,Mooroolbark,-37.78247,145.31682,Australia/Melbourne,125
AU,,Moonee Ponds,-37.76667,144.91667,Australia/Melbourne,47
AU,,Mitcham,-37.81667,145.2,Australia/Melbourne,142
AU,,Miranda,-34.03857,151.10005,Australia/Sydney,30
AU,,Mill Park,-37.66667,145.06667,Australia/Melbourne,133
AU,,Mildura,-34.18551,142.16251,Australia/Melbourne,56
AU,,Merrylands,-33.83333,150.98333,Australia/Sydney,25
AU,,Mernda,-37.60075,145.09555,Australia/Melbourne,167
AU,,Melbourne,-37.814,144.96332,Australia/Melbourne,25
AU,,Mascot,-33.92598,151.19347,Australia/Sydney,11
AU,,Maryborough,-25.54073,152.70493,Australia/Brisbane,11
AU,,Marrickville,-33.90741,151.15546,Australia/Sydney,12
AU,,Maroubra,-33.95,151.23333,Australia/Sydney,24
AU,,Manly,-33.79798,151.28826,Australia/Sydney,10
AU,,Maitland,-32.73308,151.5574,Australia/Sydney,16
AU,,Mackay,-21.15345,149.16554,Australia/Brisbane,11
AU,,Liverpool,-33.91938,150.92588,Australia/Sydney,22
AU,,Lilydale,-37.75,145.35,Australia/Melbourne,99
AU,,Lidcombe,-33.86436,151.0397,Australia/Sydney,18
AU,,Launceston,-41.43876,147.13467,Australia/Hobart,11
AU,,Lara,-38.02388,144.40617,Australia/Melbourne,13
AU,,Langwarrin,-38.16667,145.16667,Australia/Melbourne,109
AU,,Lalor,-37.66667,145.01667,Australia/Melbourne,123
AU,,Lakemba,-33.91972,151.07592,Australia/Sydney,37
AU,,Kogarah,-33.9681,151.13564,Australia/Sydney,24
AU,,Keysborough,-37.99116,145.17385,Australia/Melbourne,25
AU,,Kew,-37.80639,145.03086,Australia/Melbourne,64
AU,,Kensington,-33.92019,151.22241,Australia/Sydney,29
AU,,Hornsby,-33.70244,151.09931,Australia/Sydney,186
AU,,Hobart,-42.87936,147.32941,Australia/Hobart,19
AU,,Hawthorn South,-37.8329,145.0367,Australia/Melbourne,48
AU,,Hawthorn,-37.81992,145.0358,Australia/Melbourne,30
AU,,Hampton Park,-38.03333,145.25,Australia/Melbourne,27
AU,,Griffith,-34.28853,146.05093,Australia/Sydney,128
AU,,Greenvale,-37.63333,144.86667,Australia/Melbourne,155
AU,,Greensborough,-37.70462,145.10302,Australia/Melbourne,75
AU,,Granville,-33.8406,151.00748,Australia/Sydney,9
AU,,Goulburn,-34.75155,149.72086,Australia/Sydney,642
AU,,Gold Coast,-28.00029,153.43088,Australia/Brisbane,12
AU,,Glen Waverley,-37.87811,145.16476,Australia/Melbourne,121
AU,,Glenroy,-37.7,144.93333,Australia/Melbourne,102
AU,,Glen Iris,-37.86667,145.06667,Australia/Melbourne,30
AU,,Glenferrie,-37.83333,145.05,Australia/Melbourne,53
AU,,Gladstone,-23.84852,151.25775,Australia/Brisbane,21
AU,,Geelong,-38.14711,144.36069,Australia/Melbourne,23
AU,,Frankston East,-38.13333,145.13333,Australia/Melbourne,10
AU,,Frankston,-38.14458,145.12291,Australia/Melbourne,15
AU,,Footscray,-37.8,144.9,Australia/Melbourne,27
AU,,Fairfield,-33.86667,150.95,Australia/Sydney,26
AU,,Essendon,-37.74981,144.9109,Australia/Melbourne,49
AU,,Epping,-37.65,145.03333,Australia/Melbourne,131
AU,,Epping,-33.77271,151.08184,Australia/Sydney,97
AU,,Engadine,-34.06564,151.01266,Australia/Sydney,191
AU,,Eltham,-37.73333,145.15,Australia/Melbourne,66
AU,,Eight Mile Plains,-27.58333,153.1,Australia/Brisbane,35
AU,,Eastwood,-33.79176,151.08057,Australia/Sydney,74
AU,,Earlwood,-33.9209,151.12506,Australia/Sydney,48
AU,,Dubbo,-32.24295,148.60484,Australia/Sydney,264
AU,,Doreen,-37.6,145.15,Australia/Melbourne,159
AU,,Doncaster East,-37.78761,145.14888,Australia/Melbourne,117
AU,,Doncaster,-37.78828,145.12373,Australia/Melbourne,108
AU,,Deer Park,-37.76722,144.76657,Australia/Melbourne,62
AU,,Deception Bay,-27.19354,153.02631,Australia/Brisbane,13
AU,,Dandenong,-37.98333,145.2,Australia/Melbourne,34
AU,,Croydon,-37.8,145.28333,Australia/Melbourne,109
AU,,Cronulla,-34.06251,151.14961,Australia/Sydney,29
AU,,Cranbourne,-38.11342,145.28326,Australia/Melbourne,67
AU,,Craigieburn,-37.6,144.95,Australia/Melbourne,186
AU,,Corio,-38.08333,144.38333,Australia/Melbourne,9
AU,,Coorparoo,-27.49325,153.05826,Australia/Brisbane,9
AU,,Coogee,-33.9205,151.25522,Australia/Sydney,18
AU,,Coffs Harbour,-30.29626,153.11351,Australia/Sydney,6
AU,,Coburg,-37.75,144.96667,Australia/Melbourne,61
AU,,Clayton,-37.91667,145.11667,Australia/Melbourne,70
AU,,Wollongong,-34.424,150.89345,Australia/Sydney,29
AU,,Chatswood,-33.8,151.18333,Australia/Sydney,108
AU,,Cessnock,-32.83211,151.35623,Australia/Sydney,71
AU,,Caulfield North,-37.8739,145.02485,Australia/Melbourne,47
AU,,Castle Hill,-33.73333,151,Australia/Sydney,126
AU,,Carrum Downs,-38.09968,145.17248,Australia/Melbourne,31
AU,,Carnegie,-37.89359,145.05534,Australia/Melbourne,45
AU,,Carlton,-37.8,144.96667,Australia/Melbourne,53
AU,,Carlingford,-33.78269,151.04888,Australia/Sydney,105
AU,,Capalaba,-27.54333,153.20287,Australia/Brisbane,30
AU,,Canberra,-35.28346,149.12807,Australia/Sydney,571
AU,,Camberwell,-37.84205,145.0694,Australia/Melbourne,47
AU,,Cairns,-16.92366,145.76613,Australia/Brisbane,7
AU,,Caboolture,-27.08465,152.9511,Australia/Brisbane,21
AU,,Burwood,-33.88333,151.1,Australia/Sydney,31
AU,,Burnie,-41.05584,145.90375,Australia/Hobart,29
AU,,Bundaberg,-24.86621,152.3479,Australia/Brisbane,17
AU,,Buderim,-26.68443,153.05705,Australia/Brisbane,153
AU,,Brunswick,-37.76667,144.96667,Australia/Melbourne,51
AU,,Broken Hill,-31.9652,141.4512,Australia/Broken_Hill,317
AU,,Brisbane,-27.46794,153.02809,Australia/Brisbane,27
AU,,Brighton,-37.90561,145.00279,Australia/Melbourne,20
AU,,Boronia,-37.86667,145.28333,Australia/Melbourne,109
AU,,Blacktown,-33.76667,150.91667,Australia/Sydney,67
AU,,Bexley,-33.95,151.11667,Australia/Sydney,45
AU,,Berwick,-38.03333,145.35,Australia/Melbourne,90
AU,,Bentleigh East,-37.91928,145.05301,Australia/Melbourne,47
AU,,Bentleigh,-37.91806,145.03544,Australia/Melbourne,31
AU,,Bendigo,-36.75818,144.28024,Australia/Melbourne,221
AU,,Baulkham Hills,-33.75881,150.99292,Australia/Sydney,103
AU,,Bathurst,-33.41665,149.5806,Australia/Sydney,670
AU,,Banora Point,-28.21298,153.53634,Australia/Sydney,4
AU,,Bankstown,-33.91667,151.03333,Australia/Sydney,32
AU,,Ballarat,-37.56622,143.84957,Australia/Melbourne,445
AU,,Bairnsdale,-37.82289,147.61041,Australia/Melbourne,26
AU,,Auburn,-33.85,151.03333,Australia/Sydney,26
AU,,Ashfield,-33.88834,151.12274,Australia/Sydney,27
AU,,Ascot Vale,-37.77988,144.92276,Australia/Melbourne,29
AU,,Armidale,-30.50123,151.66553,Australia/Sydney,1053
AU,,Albany Creek,-27.35364,152.96848,Australia/Brisbane,38
AU,,Maroochydore,-26.66008,153.09953,Australia/Brisbane,6
AU,,Cheltenham,-37.96944,145.04806,Australia/Melbourne,41
AU,,Randwick,-33.91439,151.24895,Australia/Sydney,40
AU,,Dee Why,-33.7511,151.28886,Australia/Sydney,18
AU,,Umina Beach,-33.52314,151.31325,Australia/Sydney,10
AU,,Palmerston,-12.48602,130.9833,Australia/Darwin,36
AU,,Hervey Bay,-25.28762,152.76936,Australia/Brisbane,9
AU,,Sydney Central Business District,-33.86482,151.20773,Australia/Sydney,76
AU,,Kingsford,-33.92399,151.22749,Australia/Sydney,29
AU,,Springfield Lakes,-27.66757,152.92488,Australia/Brisbane,73
AU,,Bracken Ridge,-27.3171,153.03097,Australia/Brisbane,27
AU,,Kallangur,-27.25204,152.99226,Australia/Brisbane,32
AU,,North Lakes,-27.22426,153.02075,Australia/Brisbane,21
AU,,The Gap,-27.44187,152.93861,Australia/Brisbane,64
AU,,Caroline Springs,-37.74124,144.73631,Australia/Melbourne,82
AU,,Hoppers Crossing,-37.88264,144.7003,Australia/Melbourne,30
AU,,Logan City,-27.63917,153.10944,Australia/Brisbane,39
AU,,Carindale,-27.50578,153.10236,Australia/Brisbane,14
AU,,Parramatta,-33.8178,151.00348,Australia/Sydney,26
AU,,Ferntree Gully,-37.88461,145.29539,Australia/Melbourne,125
AU,,Adelaide Hills,-34.91119,138.70735,Australia/Adelaide,426
AU,,Canning Vale,-32.05799,115.91814,Australia/Perth,24
AU,,Glenmore Park,-33.79068,150.6693,Australia/Sydney,48
AU,,Southbank,-37.8228,144.96434,Australia/Melbourne,15
AU,,Docklands,-37.8149,144.95052,Australia/Melbourne,12
AU,,Helensvale,-27.91828,153.33275,Australia/Brisbane,26
AU,,Elwood,-37.88214,144.98215,Australia/Melbourne,9
AU,,Balwyn North,-37.79086,145.09386,Australia/Melbourne,59
